# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
agxtb	ENSCHAG00000010945	ENSCHAT00000024978	protein_coding	0	0	0	4	1	0	0	0	2	0	0	0	0	0	0	0	1
agxtb	ENSCHAG00000010945	ENSCHAT00000025028	protein_coding	0	0	0	4	1	0	0	0	2	0	0	0	0	0	0	0	1
aire	ENSCHAG00000021608	ENSCHAT00000050597	protein_coding	0	0	1	8	0	0	0	3	2	1	0	0	0	0	0	0	3
ak5l	ENSCHAG00000001908	ENSCHAT00000003591	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
akap12b	ENSCHAG00000005140	ENSCHAT00000009546	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0
alyref	ENSCHAG00000003444	ENSCHAT00000006105	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
alyref	ENSCHAG00000003444	ENSCHAT00000006130	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
alyref	ENSCHAG00000003444	ENSCHAT00000006177	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
anapc15	ENSCHAG00000010235	ENSCHAT00000022068	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
arnt	ENSCHAG00000006547	ENSCHAT00000013693	protein_coding	0	0	1	4	0	0	0	1	3	1	0	0	0	0	0	0	0
arnt	ENSCHAG00000006547	ENSCHAT00000013720	protein_coding	0	0	1	4	0	0	0	1	3	1	0	0	0	0	0	0	0
arnt	ENSCHAG00000006547	ENSCHAT00000013809	protein_coding	0	0	1	4	0	0	0	1	2	1	0	0	0	0	0	0	1
arnt	ENSCHAG00000006547	ENSCHAT00000013846	protein_coding	0	0	1	2	0	0	0	0	1	1	0	0	0	0	0	0	1
arnt	ENSCHAG00000006547	ENSCHAT00000013901	protein_coding	0	0	1	2	0	0	0	0	1	1	0	0	0	0	0	0	1
atg4db	ENSCHAG00000026457	ENSCHAT00000063367	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
atmin	ENSCHAG00000017773	ENSCHAT00000040970	protein_coding	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0
atp5mc3b	ENSCHAG00000008641	ENSCHAT00000018110	protein_coding	0	0	0	10	0	0	0	1	1	0	0	0	0	0	0	0	8
atp5mc3b	ENSCHAG00000008641	ENSCHAT00000018125	protein_coding	0	0	0	9	0	0	0	1	1	0	0	0	0	0	0	0	7
atp5mc3b	ENSCHAG00000008641	ENSCHAT00000018183	protein_coding	0	0	0	9	0	0	0	1	1	0	0	0	0	0	0	0	7
atp6v1d	ENSCHAG00000011859	ENSCHAT00000026407	protein_coding	0	0	0	7	0	0	0	2	5	0	0	0	0	0	0	0	0
atxn1a	ENSCHAG00000002466	ENSCHAT00000004402	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
bloc1s2	ENSCHAG00000027246	ENSCHAT00000065714	protein_coding	0	0	0	9	0	0	0	4	0	0	0	0	0	0	0	0	5
bnip1a	ENSCHAG00000022159	ENSCHAT00000051983	protein_coding	0	1	1	6	0	0	0	0	4	1	0	0	1	0	0	0	3
brd7	ENSCHAG00000013986	ENSCHAT00000031615	protein_coding	0	1	0	8	0	0	0	3	2	0	0	0	0	0	0	1	3
brd7	ENSCHAG00000013986	ENSCHAT00000031631	protein_coding	0	1	0	7	0	0	0	2	2	0	0	0	0	0	0	1	3
brdt	ENSCHAG00000013886	ENSCHAT00000031293	protein_coding	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	3
ca14	ENSCHAG00000008369	ENSCHAT00000017273	protein_coding	0	0	0	20	1	0	0	3	5	0	0	0	0	0	0	0	11
ca14	ENSCHAG00000008369	ENSCHAT00000017322	protein_coding	0	0	0	20	1	0	0	3	5	0	0	0	0	0	0	0	11
calml4a	ENSCHAG00000014156	ENSCHAT00000031962	protein_coding	0	0	0	9	3	0	0	3	1	0	0	0	0	0	0	0	2
ccr6a	ENSCHAG00000022294	ENSCHAT00000052279	protein_coding	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	0	3
ccs	ENSCHAG00000015754	ENSCHAT00000035836	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
cdkn1bb	ENSCHAG00000010926	ENSCHAT00000023737	protein_coding	0	0	0	7	0	0	0	5	2	0	0	0	0	0	0	0	0
cdr2a	ENSCHAG00000026697	ENSCHAT00000064077	protein_coding	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	2
celf3b	ENSCHAG00000007001	ENSCHAT00000014052	protein_coding	0	1	0	7	0	0	0	2	5	0	0	0	0	0	0	1	0
cenpn	ENSCHAG00000017711	ENSCHAT00000040891	protein_coding	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0
cenpn	ENSCHAG00000017711	ENSCHAT00000040937	protein_coding	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0
cers2b	ENSCHAG00000006978	ENSCHAT00000013987	protein_coding	0	0	0	15	0	0	0	0	14	0	0	0	0	0	0	0	1
cers2b	ENSCHAG00000006978	ENSCHAT00000014009	protein_coding	0	0	0	15	0	0	0	2	12	0	0	0	0	0	0	0	1
chchd1	ENSCHAG00000011676	ENSCHAT00000025707	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
chchd1	ENSCHAG00000011676	ENSCHAT00000025718	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
chrna1	ENSCHAG00000008775	ENSCHAT00000018975	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
chrna1	ENSCHAG00000008775	ENSCHAT00000018990	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
chrna1	ENSCHAG00000008775	ENSCHAT00000018997	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
chrna1	ENSCHAG00000008775	ENSCHAT00000019033	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
chrna1	ENSCHAG00000008775	ENSCHAT00000019077	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
chtf8	ENSCHAG00000009339	ENSCHAT00000019692	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
chtf8	ENSCHAG00000009339	ENSCHAT00000019721	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
cln6a	ENSCHAG00000014165	ENSCHAT00000032071	protein_coding	0	0	1	5	0	0	0	4	0	1	0	0	0	0	0	0	1
cln6a	ENSCHAG00000014165	ENSCHAT00000032103	protein_coding	0	0	1	5	0	0	0	4	0	1	0	0	0	0	0	0	1
cmlc1	ENSCHAG00000001855	ENSCHAT00000003119	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
cox10	ENSCHAG00000002105	ENSCHAT00000003642	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ctnna2	ENSCHAG00000023513	ENSCHAT00000056407	protein_coding	0	0	0	53	0	0	0	0	53	0	0	0	0	0	0	0	0
ctnna2	ENSCHAG00000023513	ENSCHAT00000056440	protein_coding	0	0	0	53	0	0	0	0	53	0	0	0	0	0	0	0	0
ctnna2	ENSCHAG00000023513	ENSCHAT00000056496	protein_coding	0	0	0	53	0	0	0	0	53	0	0	0	0	0	0	0	0
ctnna2	ENSCHAG00000023513	ENSCHAT00000056520	protein_coding	0	0	0	53	0	0	0	0	53	0	0	0	0	0	0	0	0
ctnna2	ENSCHAG00000023513	ENSCHAT00000056533	protein_coding	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0
ctnna2	ENSCHAG00000023513	ENSCHAT00000056561	protein_coding	0	0	0	53	0	0	0	0	53	0	0	0	0	0	0	0	0
ctnna2	ENSCHAG00000023513	ENSCHAT00000056568	protein_coding	0	0	0	42	0	0	0	0	40	0	0	0	0	0	0	0	2
ctnna2	ENSCHAG00000023513	ENSCHAT00000056582	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0
ctnna2	ENSCHAG00000023513	ENSCHAT00000056595	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0
ctnna2	ENSCHAG00000023513	ENSCHAT00000056605	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
cxcr5	ENSCHAG00000006226	ENSCHAT00000012172	protein_coding	0	0	0	10	0	0	0	6	0	0	0	0	0	0	0	0	4
cygb2	ENSCHAG00000015325	ENSCHAT00000034746	protein_coding	0	0	0	12	0	0	0	0	9	0	0	0	0	0	0	0	3
dhdhl	ENSCHAG00000004909	ENSCHAT00000009232	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
diaph3	ENSCHAG00000018587	ENSCHAT00000049728	protein_coding	0	0	0	11	0	0	0	7	4	0	0	0	0	0	0	0	0
diaph3	ENSCHAG00000018587	ENSCHAT00000049760	protein_coding	0	0	0	11	0	0	0	7	4	0	0	0	0	0	0	0	0
dlg5b.1	ENSCHAG00000022175	ENSCHAT00000054321	protein_coding	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	3
dlg5b.1	ENSCHAG00000022175	ENSCHAT00000054421	protein_coding	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	3
dlg5b.1	ENSCHAG00000022175	ENSCHAT00000054445	protein_coding	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	3
dlg5b.1	ENSCHAG00000022175	ENSCHAT00000054530	protein_coding	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	3
dlg5b.1	ENSCHAG00000022175	ENSCHAT00000054536	protein_coding	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	3
dlg5b.1	ENSCHAG00000022175	ENSCHAT00000054561	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
dlg5b.1	ENSCHAG00000022175	ENSCHAT00000054618	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
dpf2l	ENSCHAG00000022183	ENSCHAT00000052140	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
dpf2l	ENSCHAG00000022183	ENSCHAT00000052183	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
dph6	ENSCHAG00000002351	ENSCHAT00000004186	protein_coding	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0	1	3
edf1	ENSCHAG00000003437	ENSCHAT00000006054	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1
edf1	ENSCHAG00000003437	ENSCHAT00000006108	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1
elp4	ENSCHAG00000011336	ENSCHAT00000025073	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0
ephx4	ENSCHAG00000013899	ENSCHAT00000031348	protein_coding	0	1	0	5	0	0	0	1	5	0	0	0	1	0	0	0	0
espn	ENSCHAG00000026767	ENSCHAT00000064322	protein_coding	0	0	0	22	0	0	0	3	18	0	0	0	0	0	0	0	1
evi5b	ENSCHAG00000014035	ENSCHAT00000035170	protein_coding	0	0	0	11	0	0	0	1	10	0	0	0	0	0	0	0	0
evi5b	ENSCHAG00000014035	ENSCHAT00000035210	protein_coding	0	0	0	11	0	0	0	1	10	0	0	0	0	0	0	0	0
evi5b	ENSCHAG00000014035	ENSCHAT00000035249	protein_coding	0	0	0	11	0	0	0	1	10	0	0	0	0	0	0	0	0
evi5b	ENSCHAG00000014035	ENSCHAT00000035327	protein_coding	0	0	0	7	0	0	0	1	5	0	0	0	0	0	0	0	1
evi5b	ENSCHAG00000014035	ENSCHAT00000035380	protein_coding	0	0	0	7	0	0	0	1	5	0	0	0	0	0	0	0	1
evi5b	ENSCHAG00000014035	ENSCHAT00000035397	protein_coding	0	0	0	6	0	0	0	1	5	0	0	0	0	0	0	0	0
evi5b	ENSCHAG00000014035	ENSCHAT00000035551	protein_coding	0	0	0	6	0	0	0	1	5	0	0	0	0	0	0	0	0
evi5b	ENSCHAG00000014035	ENSCHAT00000035596	protein_coding	0	0	0	11	0	0	0	1	10	0	0	0	0	0	0	0	0
evi5b	ENSCHAG00000014035	ENSCHAT00000035801	protein_coding	0	0	0	5	0	0	0	2	3	0	0	0	0	0	0	0	0
evi5b	ENSCHAG00000014035	ENSCHAT00000035830	protein_coding	0	0	0	5	0	0	0	2	3	0	0	0	0	0	0	0	0
fam172a	ENSCHAG00000021542	ENSCHAT00000050386	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	1
fam172a	ENSCHAG00000021542	ENSCHAT00000050403	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	1
farsb	ENSCHAG00000010287	ENSCHAT00000022446	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
farsb	ENSCHAG00000010287	ENSCHAT00000022458	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
farsb	ENSCHAG00000010287	ENSCHAT00000022484	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
fermt1	ENSCHAG00000002525	ENSCHAT00000008458	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0
fermt1	ENSCHAG00000002525	ENSCHAT00000008652	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0
fermt1	ENSCHAG00000002525	ENSCHAT00000008898	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0
fermt1	ENSCHAG00000002525	ENSCHAT00000009031	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0
fermt1	ENSCHAG00000002525	ENSCHAT00000009126	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0
fhod1	ENSCHAG00000013415	ENSCHAT00000030718	protein_coding	0	0	0	14	0	0	0	2	10	0	0	0	0	0	0	0	2
fhod1	ENSCHAG00000013415	ENSCHAT00000031166	protein_coding	0	0	0	14	0	0	0	2	10	0	0	0	0	0	0	0	2
fhod1	ENSCHAG00000013415	ENSCHAT00000031195	protein_coding	0	0	0	14	0	0	0	2	10	0	0	0	0	0	0	0	2
fhod1	ENSCHAG00000013415	ENSCHAT00000031251	protein_coding	0	0	0	14	0	0	0	2	10	0	0	0	0	0	0	0	2
fhod1	ENSCHAG00000013415	ENSCHAT00000031488	protein_coding	0	0	0	14	0	0	0	2	10	0	0	0	0	0	0	0	2
fhod1	ENSCHAG00000013415	ENSCHAT00000031527	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
fhod1	ENSCHAG00000013415	ENSCHAT00000031666	protein_coding	0	0	0	13	0	0	0	1	10	0	0	0	0	0	0	0	2
fhod1	ENSCHAG00000013415	ENSCHAT00000031794	protein_coding	0	0	0	13	0	0	0	1	10	0	0	0	0	0	0	0	2
fntb	ENSCHAG00000007564	ENSCHAT00000015629	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
fntb	ENSCHAG00000007564	ENSCHAT00000015745	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
fntb	ENSCHAG00000007564	ENSCHAT00000015780	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
fntb	ENSCHAG00000007564	ENSCHAT00000015851	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
fntb	ENSCHAG00000007564	ENSCHAT00000015877	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
foxp2	ENSCHAG00000001700	ENSCHAT00000003088	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
fut8b	ENSCHAG00000004716	ENSCHAT00000008980	protein_coding	0	0	0	27	0	0	0	4	21	0	0	0	0	0	0	0	2
fut8b	ENSCHAG00000004716	ENSCHAT00000009021	protein_coding	0	0	0	27	0	0	0	4	21	0	0	0	0	0	0	0	2
fut8b	ENSCHAG00000004716	ENSCHAT00000009055	protein_coding	0	0	0	9	0	0	0	4	3	0	0	0	0	0	0	0	2
fut8b	ENSCHAG00000004716	ENSCHAT00000009077	protein_coding	0	0	0	7	0	0	0	4	3	0	0	0	0	0	0	0	0
gal3st3	ENSCHAG00000006958	ENSCHAT00000013889	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
gfi1ab	ENSCHAG00000013954	ENSCHAT00000031596	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
glmnb	ENSCHAG00000013948	ENSCHAT00000031484	protein_coding	0	0	1	4	0	0	0	2	2	1	0	0	0	0	0	0	0
gmpr	ENSCHAG00000002578	ENSCHAT00000005740	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
gmpr	ENSCHAG00000002578	ENSCHAT00000005974	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
gpcpd1	ENSCHAG00000005111	ENSCHAT00000009888	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	5
gpcpd1	ENSCHAG00000005111	ENSCHAT00000009959	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	5
gpcpd1	ENSCHAG00000005111	ENSCHAT00000010089	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	5
gpcpd1	ENSCHAG00000005111	ENSCHAT00000010142	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	5
gpcpd1	ENSCHAG00000005111	ENSCHAT00000010181	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
gphnb	ENSCHAG00000005071	ENSCHAT00000024913	protein_coding	0	0	0	39	0	0	0	0	39	0	0	0	0	0	0	0	0
gphnb	ENSCHAG00000005071	ENSCHAT00000025528	protein_coding	0	0	0	39	0	0	0	0	39	0	0	0	0	0	0	0	0
gphnb	ENSCHAG00000005071	ENSCHAT00000025546	protein_coding	0	0	0	39	0	0	0	0	39	0	0	0	0	0	0	0	0
gphnb	ENSCHAG00000005071	ENSCHAT00000025597	protein_coding	0	0	0	39	0	0	0	0	39	0	0	0	0	0	0	0	0
gphnb	ENSCHAG00000005071	ENSCHAT00000025892	protein_coding	0	0	0	39	0	0	0	0	39	0	0	0	0	0	0	0	0
gphnb	ENSCHAG00000005071	ENSCHAT00000025910	protein_coding	0	0	0	39	0	0	0	0	39	0	0	0	0	0	0	0	0
gphnb	ENSCHAG00000005071	ENSCHAT00000026051	protein_coding	0	0	0	39	0	0	0	0	39	0	0	0	0	0	0	0	0
gphnb	ENSCHAG00000005071	ENSCHAT00000026169	protein_coding	0	0	0	39	0	0	0	0	39	0	0	0	0	0	0	0	0
gpr155b	ENSCHAG00000009142	ENSCHAT00000019357	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
gpr155b	ENSCHAG00000009142	ENSCHAT00000019384	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
gse1	ENSCHAG00000017820	ENSCHAT00000041285	protein_coding	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0
gse1	ENSCHAG00000017820	ENSCHAT00000041307	protein_coding	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0
gse1	ENSCHAG00000017820	ENSCHAT00000041344	protein_coding	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0
gse1	ENSCHAG00000017820	ENSCHAT00000041363	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
gse1	ENSCHAG00000017820	ENSCHAT00000041409	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
gtf2h5	ENSCHAG00000003474	ENSCHAT00000006129	protein_coding	0	0	0	6	0	0	0	3	2	0	0	0	0	0	0	0	1
has3	ENSCHAG00000009365	ENSCHAT00000019763	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
hcn4	ENSCHAG00000005183	ENSCHAT00000009687	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0
hcn4	ENSCHAG00000005183	ENSCHAT00000009713	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0
her6	ENSCHAG00000025730	ENSCHAT00000061365	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
her6	ENSCHAG00000025730	ENSCHAT00000061374	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
her6	ENSCHAG00000025730	ENSCHAT00000061384	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
hipk3b	ENSCHAG00000014240	ENSCHAT00000032172	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	1
hipk3b	ENSCHAG00000014240	ENSCHAT00000032752	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1
hipk3b	ENSCHAG00000014240	ENSCHAT00000032994	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
hipk3b	ENSCHAG00000014240	ENSCHAT00000033202	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
hipk3b	ENSCHAG00000014240	ENSCHAT00000033462	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
hipk3b	ENSCHAG00000014240	ENSCHAT00000033830	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
hipk3b	ENSCHAG00000014240	ENSCHAT00000034188	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
hrasa	ENSCHAG00000017435	ENSCHAT00000040006	protein_coding	0	0	0	11	0	0	0	3	6	0	0	0	0	0	0	0	2
hs3st3b1b	ENSCHAG00000002118	ENSCHAT00000003688	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
ints8	ENSCHAG00000001734	ENSCHAT00000003265	protein_coding	0	0	0	17	0	0	0	3	9	0	0	0	0	0	0	0	5
ints8	ENSCHAG00000001734	ENSCHAT00000003323	protein_coding	0	0	0	17	0	0	0	3	9	0	0	0	0	0	0	0	5
ints8	ENSCHAG00000001734	ENSCHAT00000003406	protein_coding	0	0	0	17	0	0	0	3	9	0	0	0	0	0	0	0	5
ints8	ENSCHAG00000001734	ENSCHAT00000003416	protein_coding	0	0	0	17	0	0	0	3	9	0	0	0	0	0	0	0	5
ints8	ENSCHAG00000001734	ENSCHAT00000003455	protein_coding	0	0	0	14	0	0	0	0	9	0	0	0	0	0	0	0	5
ipo7	ENSCHAG00000009376	ENSCHAT00000023730	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ipo7	ENSCHAG00000009376	ENSCHAT00000023806	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ipo7	ENSCHAG00000009376	ENSCHAT00000023831	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ipo7	ENSCHAG00000009376	ENSCHAT00000023912	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ipo7	ENSCHAG00000009376	ENSCHAT00000023977	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
itgb1b	ENSCHAG00000005032	ENSCHAT00000010461	protein_coding	0	1	0	7	0	0	0	1	7	0	0	0	1	0	0	0	0
itgb1b	ENSCHAG00000005032	ENSCHAT00000010571	protein_coding	0	1	0	7	0	0	0	1	7	0	0	0	1	0	0	0	0
itgb1b	ENSCHAG00000005032	ENSCHAT00000010904	protein_coding	0	1	0	4	0	0	0	1	4	0	0	0	1	0	0	0	0
itgb1b	ENSCHAG00000005032	ENSCHAT00000010960	protein_coding	0	1	0	4	0	0	0	1	4	0	0	0	1	0	0	0	0
itgb1b	ENSCHAG00000005032	ENSCHAT00000011312	protein_coding	0	1	0	4	0	0	0	1	4	0	0	0	1	0	0	0	0
itgb1b	ENSCHAG00000005032	ENSCHAT00000011531	protein_coding	0	1	0	4	0	0	0	1	4	0	0	0	1	0	0	0	0
itgb1b	ENSCHAG00000005032	ENSCHAT00000011572	protein_coding	0	1	0	4	0	0	0	1	4	0	0	0	1	0	0	0	0
itgb1b	ENSCHAG00000005032	ENSCHAT00000012015	protein_coding	0	1	0	4	0	0	0	1	4	0	0	0	1	0	0	0	0
itgb1b	ENSCHAG00000005032	ENSCHAT00000012057	protein_coding	0	1	0	4	0	0	0	1	2	0	0	0	1	0	0	0	2
itgb1b	ENSCHAG00000005032	ENSCHAT00000012097	protein_coding	0	1	0	4	0	0	0	1	2	0	0	0	1	0	0	0	2
junbb	ENSCHAG00000026405	ENSCHAT00000063251	protein_coding	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	2
kcnq1.2	ENSCHAG00000010676	ENSCHAT00000023497	protein_coding	0	0	0	29	0	0	0	3	25	0	0	0	0	0	0	0	1
kcnq1.2	ENSCHAG00000010676	ENSCHAT00000023528	protein_coding	0	0	0	29	0	0	0	3	25	0	0	0	0	0	0	0	1
kcnq1.2	ENSCHAG00000010676	ENSCHAT00000023570	protein_coding	0	0	0	29	0	0	0	3	25	0	0	0	0	0	0	0	1
kcnq1.2	ENSCHAG00000010676	ENSCHAT00000023629	protein_coding	0	0	0	11	0	0	0	0	9	0	0	0	0	0	0	0	2
kcnq1.2	ENSCHAG00000010676	ENSCHAT00000023692	protein_coding	0	0	0	21	0	0	0	1	17	0	0	0	0	0	0	0	3
kcnq1.2	ENSCHAG00000010676	ENSCHAT00000023717	protein_coding	0	0	0	10	0	0	0	0	8	0	0	0	0	0	0	0	2
kif1ab	ENSCHAG00000011809	ENSCHAT00000048769	protein_coding	0	2	0	16	0	0	0	0	15	0	0	0	0	0	0	2	1
kif1ab	ENSCHAG00000011809	ENSCHAT00000048935	protein_coding	0	2	0	16	0	0	0	0	15	0	0	0	0	0	0	2	1
kif1ab	ENSCHAG00000011809	ENSCHAT00000049031	protein_coding	0	2	0	16	0	0	0	0	15	0	0	0	0	0	0	2	1
kif1ab	ENSCHAG00000011809	ENSCHAT00000049130	protein_coding	0	2	0	16	0	0	0	0	15	0	0	0	0	0	0	2	1
kif1ab	ENSCHAG00000011809	ENSCHAT00000049244	protein_coding	0	2	0	16	0	0	0	0	15	0	0	0	0	0	0	2	1
kif1ab	ENSCHAG00000011809	ENSCHAT00000049269	protein_coding	0	2	0	16	0	0	0	0	15	0	0	0	0	0	0	2	1
kif1ab	ENSCHAG00000011809	ENSCHAT00000049659	protein_coding	0	2	0	16	0	0	0	0	15	0	0	0	0	0	0	2	1
kif1ab	ENSCHAG00000011809	ENSCHAT00000050089	protein_coding	0	1	0	12	0	0	0	0	11	0	0	0	0	0	0	1	1
kif1ab	ENSCHAG00000011809	ENSCHAT00000050197	protein_coding	0	1	0	12	0	0	0	0	11	0	0	0	0	0	0	1	1
kif26ba	ENSCHAG00000017646	ENSCHAT00000040608	protein_coding	0	0	0	4	0	0	0	1	3	0	0	0	0	0	0	0	0
