# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
dennd4a	ENSCHAG00000003270	ENSCHAT00000006164	protein_coding	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0
dennd4a	ENSCHAG00000003270	ENSCHAT00000006221	protein_coding	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0
dennd4a	ENSCHAG00000003270	ENSCHAT00000006287	protein_coding	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0
dennd4a	ENSCHAG00000003270	ENSCHAT00000006336	protein_coding	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0
dennd4a	ENSCHAG00000003270	ENSCHAT00000006379	protein_coding	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0
dennd4a	ENSCHAG00000003270	ENSCHAT00000006508	protein_coding	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0
desi1a	ENSCHAG00000014899	ENSCHAT00000033780	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
dgat2	ENSCHAG00000017860	ENSCHAT00000041222	protein_coding	0	0	0	14	2	0	0	9	2	0	0	0	0	0	0	0	0	1
dgat2	ENSCHAG00000017860	ENSCHAT00000041246	protein_coding	0	0	0	14	2	0	0	9	1	0	0	0	0	0	0	0	0	2
diaph2	ENSCHAG00000001390	ENSCHAT00000004199	protein_coding	0	0	0	53	0	0	0	0	53	0	0	0	0	0	0	0	0	0
diaph2	ENSCHAG00000001390	ENSCHAT00000004315	protein_coding	0	0	0	53	0	0	0	0	53	0	0	0	0	0	0	0	0	0
diaph2	ENSCHAG00000001390	ENSCHAT00000004489	protein_coding	0	0	0	53	0	0	0	0	53	0	0	0	0	0	0	0	0	0
diaph2	ENSCHAG00000001390	ENSCHAT00000004702	protein_coding	0	0	0	22	0	0	0	0	22	0	0	0	0	0	0	0	0	0
diaph2	ENSCHAG00000001390	ENSCHAT00000004938	protein_coding	0	0	0	22	0	0	0	0	22	0	0	0	0	0	0	0	0	0
diaph2	ENSCHAG00000001390	ENSCHAT00000005678	protein_coding	0	0	0	16	0	0	0	1	15	0	0	0	0	0	0	0	0	0
diaph2	ENSCHAG00000001390	ENSCHAT00000005734	protein_coding	0	0	0	16	0	0	0	1	15	0	0	0	0	0	0	0	0	0
diaph2	ENSCHAG00000001390	ENSCHAT00000005942	protein_coding	0	0	0	16	0	0	0	1	15	0	0	0	0	0	0	0	0	0
diaph2	ENSCHAG00000001390	ENSCHAT00000006157	protein_coding	0	0	0	20	0	0	0	1	19	0	0	0	0	0	0	0	0	0
diaph2	ENSCHAG00000001390	ENSCHAT00000006503	protein_coding	0	0	0	20	0	0	0	1	19	0	0	0	0	0	0	0	0	0
dkc1	ENSCHAG00000009747	ENSCHAT00000023070	protein_coding	0	4	1	17	0	0	2	1	15	1	0	0	0	2	0	0	3	0
dkc1	ENSCHAG00000009747	ENSCHAT00000023100	protein_coding	0	4	1	17	0	0	0	1	17	1	0	0	0	2	0	0	3	0
dkc1	ENSCHAG00000009747	ENSCHAT00000023255	protein_coding	0	4	1	17	0	0	2	2	14	1	0	0	0	2	0	0	3	0
dkc1	ENSCHAG00000009747	ENSCHAT00000023311	protein_coding	0	4	1	17	0	0	0	1	15	1	0	0	0	2	0	0	3	2
dkc1	ENSCHAG00000009747	ENSCHAT00000023359	protein_coding	0	5	2	15	0	0	0	2	13	2	0	0	0	3	0	0	3	2
dmbx1b	ENSCHAG00000023185	ENSCHAT00000054563	protein_coding	0	0	0	5	0	0	0	2	1	0	0	0	0	0	0	0	0	2
dmbx1b	ENSCHAG00000023185	ENSCHAT00000054575	protein_coding	0	0	0	5	0	0	0	2	1	0	0	0	0	0	0	0	0	2
dnajb2	ENSCHAG00000021487	ENSCHAT00000050157	protein_coding	0	0	1	23	0	0	0	3	15	1	0	0	0	0	0	0	0	5
dvl1a	ENSCHAG00000010594	ENSCHAT00000023093	protein_coding	0	0	0	13	0	0	0	3	10	0	0	0	0	0	0	0	0	0
dvl1a	ENSCHAG00000010594	ENSCHAT00000023126	protein_coding	0	0	0	12	0	0	0	2	10	0	0	0	0	0	0	0	0	0
dvl1a	ENSCHAG00000010594	ENSCHAT00000023147	protein_coding	0	0	0	12	0	0	0	2	10	0	0	0	0	0	0	0	0	0
dvl1a	ENSCHAG00000010594	ENSCHAT00000023165	protein_coding	0	0	0	12	0	0	0	2	10	0	0	0	0	0	0	0	0	0
edn1	ENSCHAG00000002785	ENSCHAT00000004778	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ehbp1	ENSCHAG00000001812	ENSCHAT00000003614	protein_coding	0	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	10
ehbp1	ENSCHAG00000001812	ENSCHAT00000003681	protein_coding	0	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	10
ehbp1	ENSCHAG00000001812	ENSCHAT00000003764	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ep300b	ENSCHAG00000014925	ENSCHAT00000034592	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	3
ep300b	ENSCHAG00000014925	ENSCHAT00000034721	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
epcam	ENSCHAG00000016870	ENSCHAT00000038570	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0
epcam	ENSCHAG00000016870	ENSCHAT00000038590	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0
epcam	ENSCHAG00000016870	ENSCHAT00000038605	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0
epcam	ENSCHAG00000016870	ENSCHAT00000038648	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	6
esama	ENSCHAG00000017582	ENSCHAT00000040400	protein_coding	0	1	0	8	0	0	0	1	7	0	0	0	0	1	0	0	0	1
evpla	ENSCHAG00000016602	ENSCHAT00000038113	protein_coding	0	1	1	5	0	0	0	3	3	1	0	0	0	1	0	0	0	0
evpla	ENSCHAG00000016602	ENSCHAT00000038156	protein_coding	0	1	0	6	0	0	0	3	3	0	0	0	0	1	0	0	0	1
f9a	ENSCHAG00000016183	ENSCHAT00000036828	protein_coding	0	1	0	13	0	0	0	3	2	0	0	0	0	0	0	0	1	8
faah	ENSCHAG00000023135	ENSCHAT00000054396	protein_coding	0	1	1	5	0	0	0	1	2	1	0	0	0	1	0	0	1	2
faah	ENSCHAG00000023135	ENSCHAT00000054416	protein_coding	0	1	1	4	0	0	0	0	2	1	0	0	0	1	0	0	1	2
faah	ENSCHAG00000023135	ENSCHAT00000054428	protein_coding	0	1	1	4	0	0	0	0	2	1	0	0	0	1	0	0	1	2
faah	ENSCHAG00000023135	ENSCHAT00000054435	protein_coding	0	1	1	4	0	0	0	0	2	1	0	0	0	1	0	0	1	2
faah	ENSCHAG00000023135	ENSCHAT00000054447	protein_coding	0	1	1	4	0	0	0	0	2	1	0	0	0	1	0	0	1	2
faah	ENSCHAG00000023135	ENSCHAT00000054456	protein_coding	0	1	1	4	0	0	0	0	2	1	0	0	0	1	0	0	1	2
faah	ENSCHAG00000023135	ENSCHAT00000054471	protein_coding	0	1	1	4	0	0	0	0	2	1	0	0	0	1	0	0	1	2
faah	ENSCHAG00000023135	ENSCHAT00000054479	protein_coding	0	1	1	4	0	0	0	0	2	1	0	0	0	1	0	0	1	2
faah	ENSCHAG00000023135	ENSCHAT00000054513	protein_coding	0	1	1	4	0	0	0	0	2	1	0	0	0	1	0	0	1	2
faap100	ENSCHAG00000021265	ENSCHAT00000049596	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
fam13b	ENSCHAG00000018487	ENSCHAT00000042771	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
fam13b	ENSCHAG00000018487	ENSCHAT00000042776	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
fam13b	ENSCHAG00000018487	ENSCHAT00000042790	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
fam13b	ENSCHAG00000018487	ENSCHAT00000042805	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
fam13b	ENSCHAG00000018487	ENSCHAT00000042832	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
fam89b	ENSCHAG00000025221	ENSCHAT00000060059	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fbxo18	ENSCHAG00000017821	ENSCHAT00000042173	protein_coding	0	0	0	27	0	0	0	0	12	0	0	0	0	0	0	0	0	15
fbxo18	ENSCHAG00000017821	ENSCHAT00000042308	protein_coding	0	0	0	27	0	0	0	0	12	0	0	0	0	0	0	0	0	15
fbxo18	ENSCHAG00000017821	ENSCHAT00000042328	protein_coding	1	1	0	25	0	0	0	0	11	0	0	0	1	1	0	0	1	15
fbxo34	ENSCHAG00000015257	ENSCHAT00000034623	protein_coding	0	0	0	10	0	0	1	0	3	0	0	0	0	0	0	0	0	6
fdx2	ENSCHAG00000025451	ENSCHAT00000060577	protein_coding	0	0	0	6	0	0	0	2	1	0	0	0	0	0	0	0	0	3
fez1	ENSCHAG00000017591	ENSCHAT00000040442	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3
fez1	ENSCHAG00000017591	ENSCHAT00000040454	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	3
fez1	ENSCHAG00000017591	ENSCHAT00000040475	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	3
foxj3	ENSCHAG00000012858	ENSCHAT00000028979	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1
foxj3	ENSCHAG00000012858	ENSCHAT00000028987	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1
foxj3	ENSCHAG00000012858	ENSCHAT00000029043	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1
foxj3	ENSCHAG00000012858	ENSCHAT00000029073	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1
foxj3	ENSCHAG00000012858	ENSCHAT00000029116	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1
fscn2b	ENSCHAG00000021252	ENSCHAT00000049515	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
glsa	ENSCHAG00000023091	ENSCHAT00000055668	protein_coding	0	0	0	18	0	0	0	0	14	0	0	0	0	0	0	0	0	4
glsa	ENSCHAG00000023091	ENSCHAT00000056196	protein_coding	0	0	0	18	0	0	0	1	13	0	0	0	0	0	0	0	0	4
glsa	ENSCHAG00000023091	ENSCHAT00000056202	protein_coding	0	1	0	17	0	0	0	1	12	0	0	0	0	0	0	0	1	4
glsa	ENSCHAG00000023091	ENSCHAT00000056244	protein_coding	0	0	0	12	0	0	0	0	11	0	0	0	0	0	0	0	0	1
glsa	ENSCHAG00000023091	ENSCHAT00000056270	protein_coding	0	0	0	12	0	0	0	0	11	0	0	0	0	0	0	0	0	1
glsa	ENSCHAG00000023091	ENSCHAT00000056291	protein_coding	0	0	0	12	0	0	0	0	11	0	0	0	0	0	0	0	0	1
glsa	ENSCHAG00000023091	ENSCHAT00000056300	protein_coding	0	0	0	11	0	0	0	0	9	0	0	0	0	0	0	0	0	2
glsa	ENSCHAG00000023091	ENSCHAT00000056332	protein_coding	0	0	0	10	0	0	0	2	7	0	0	0	0	0	0	0	0	1
glt8d2	ENSCHAG00000017659	ENSCHAT00000041031	protein_coding	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0
gnrhr2	ENSCHAG00000022714	ENSCHAT00000053481	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gnrhr2	ENSCHAG00000022714	ENSCHAT00000053766	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gnrhr2	ENSCHAG00000022714	ENSCHAT00000053858	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gnrhr2	ENSCHAG00000022714	ENSCHAT00000053877	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gnrhr2	ENSCHAG00000022714	ENSCHAT00000054010	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gnrhr2	ENSCHAG00000022714	ENSCHAT00000054107	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gnrhr2	ENSCHAG00000022714	ENSCHAT00000054129	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gnrhr2	ENSCHAG00000022714	ENSCHAT00000054134	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gnrhr2	ENSCHAG00000022714	ENSCHAT00000054141	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gnrhr2	ENSCHAG00000022714	ENSCHAT00000054185	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
her6	ENSCHAG00000025730	ENSCHAT00000061365	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
her6	ENSCHAG00000025730	ENSCHAT00000061374	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
her6	ENSCHAG00000025730	ENSCHAT00000061384	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hirip3	ENSCHAG00000009067	ENSCHAT00000019004	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hirip3	ENSCHAG00000009067	ENSCHAT00000019014	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hirip3	ENSCHAG00000009067	ENSCHAT00000019052	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hirip3	ENSCHAG00000009067	ENSCHAT00000019079	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsp90b1	ENSCHAG00000015352	ENSCHAT00000039865	protein_coding	0	0	0	5	1	0	0	1	1	0	0	0	0	0	0	0	0	2
hsp90b1	ENSCHAG00000015352	ENSCHAT00000040068	protein_coding	0	0	0	5	0	0	0	2	1	0	0	0	0	0	0	0	0	2
hsp90b1	ENSCHAG00000015352	ENSCHAT00000040202	protein_coding	0	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	2
hsp90b1	ENSCHAG00000015352	ENSCHAT00000040275	protein_coding	0	0	0	5	0	0	0	2	1	0	0	0	0	0	0	0	0	2
hsp90b1	ENSCHAG00000015352	ENSCHAT00000040348	protein_coding	0	0	0	5	0	0	0	2	1	0	0	0	0	0	0	0	0	2
hsp90b1	ENSCHAG00000015352	ENSCHAT00000040372	protein_coding	0	0	0	5	0	0	0	2	1	0	0	0	0	0	0	0	0	2
hsp90b1	ENSCHAG00000015352	ENSCHAT00000040457	protein_coding	0	0	0	5	0	0	0	2	1	0	0	0	0	0	0	0	0	2
hsp90b1	ENSCHAG00000015352	ENSCHAT00000040604	protein_coding	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	3
igdcc4	ENSCHAG00000019302	ENSCHAT00000044655	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0
igdcc4	ENSCHAG00000019302	ENSCHAT00000044679	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0
il11ra	ENSCHAG00000006865	ENSCHAT00000013689	protein_coding	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0
inhbb	ENSCHAG00000017712	ENSCHAT00000040813	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
inppl1b	ENSCHAG00000018100	ENSCHAT00000042695	protein_coding	0	0	0	19	0	0	0	5	10	0	0	0	0	0	0	0	0	4
inppl1b	ENSCHAG00000018100	ENSCHAT00000042721	protein_coding	0	0	0	19	0	0	0	5	10	0	0	0	0	0	0	0	0	4
inppl1b	ENSCHAG00000018100	ENSCHAT00000042816	protein_coding	0	0	0	19	0	0	0	5	10	0	0	0	0	0	0	0	0	4
jmjd7	ENSCHAG00000015303	ENSCHAT00000034795	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	4
jmjd7	ENSCHAG00000015303	ENSCHAT00000034802	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	5
katnb1	ENSCHAG00000022626	ENSCHAT00000053244	protein_coding	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	1
katnb1	ENSCHAG00000022626	ENSCHAT00000053286	protein_coding	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	1
katnb1	ENSCHAG00000022626	ENSCHAT00000053289	protein_coding	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	1
katnb1	ENSCHAG00000022626	ENSCHAT00000053296	protein_coding	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	1
katnb1	ENSCHAG00000022626	ENSCHAT00000053305	protein_coding	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	1
katnb1	ENSCHAG00000022626	ENSCHAT00000053309	protein_coding	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	1
kaznb	ENSCHAG00000013169	ENSCHAT00000029549	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
keap1b	ENSCHAG00000025443	ENSCHAT00000060565	protein_coding	0	0	0	13	0	0	0	7	5	0	0	0	0	0	0	0	0	1
klhl3	ENSCHAG00000018570	ENSCHAT00000042911	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	3
klhl3	ENSCHAG00000018570	ENSCHAT00000042930	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	3
klhl3	ENSCHAG00000018570	ENSCHAT00000042950	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	3
klhl3	ENSCHAG00000018570	ENSCHAT00000042983	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	3
klhl3	ENSCHAG00000018570	ENSCHAT00000042999	protein_coding	0	0	1	7	0	0	0	0	4	1	0	0	0	0	0	0	0	3
larp1	ENSCHAG00000004497	ENSCHAT00000011124	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
larp1	ENSCHAG00000004497	ENSCHAT00000011308	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
larp1	ENSCHAG00000004497	ENSCHAT00000011375	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
larp1	ENSCHAG00000004497	ENSCHAT00000011452	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
larp1	ENSCHAG00000004497	ENSCHAT00000011486	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
larp1	ENSCHAG00000004497	ENSCHAT00000011648	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
larp1	ENSCHAG00000004497	ENSCHAT00000011800	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
lgals3b	ENSCHAG00000015244	ENSCHAT00000034604	protein_coding	0	1	0	8	0	0	0	5	2	0	0	0	0	0	0	0	1	1
loxl1	ENSCHAG00000019338	ENSCHAT00000044767	protein_coding	0	0	0	4	0	0	0	1	2	0	0	0	0	0	0	0	0	1
lpar1	ENSCHAG00000007399	ENSCHAT00000015018	protein_coding	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0
lpar1	ENSCHAG00000007399	ENSCHAT00000015050	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
lrp8	ENSCHAG00000027185	ENSCHAT00000065500	protein_coding	1	0	0	19	0	0	0	4	16	0	0	1	0	0	0	0	0	0
lrp8	ENSCHAG00000027185	ENSCHAT00000065519	protein_coding	1	0	0	19	0	0	0	4	15	0	0	0	0	1	0	1	0	0
lrp8	ENSCHAG00000027185	ENSCHAT00000065528	protein_coding	0	0	0	20	0	0	0	5	15	0	0	0	0	0	0	0	0	0
lrp8	ENSCHAG00000027185	ENSCHAT00000065544	protein_coding	0	0	0	20	0	0	0	5	15	0	0	0	0	0	0	0	0	0
lrp8	ENSCHAG00000027185	ENSCHAT00000065564	protein_coding	0	0	0	20	0	0	0	5	15	0	0	0	0	0	0	0	0	0
lrp8	ENSCHAG00000027185	ENSCHAT00000065567	protein_coding	0	0	0	20	0	0	0	5	15	0	0	0	0	0	0	0	0	0
lrp8	ENSCHAG00000027185	ENSCHAT00000065575	protein_coding	0	0	0	20	0	0	0	5	15	0	0	0	0	0	0	0	0	0
lrp8	ENSCHAG00000027185	ENSCHAT00000065578	protein_coding	0	0	0	20	0	0	0	5	15	0	0	0	0	0	0	0	0	0
lrp8	ENSCHAG00000027185	ENSCHAT00000065589	protein_coding	0	0	0	20	0	0	0	5	15	0	0	0	0	0	0	0	0	0
lrp8	ENSCHAG00000027185	ENSCHAT00000065601	protein_coding	0	0	0	20	0	0	0	5	15	0	0	0	0	0	0	0	0	0
lrrc15	ENSCHAG00000025724	ENSCHAT00000061319	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
lrrc17	ENSCHAG00000026298	ENSCHAT00000062905	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
map2k1	ENSCHAG00000000220	ENSCHAT00000000407	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mapk8a	ENSCHAG00000009439	ENSCHAT00000023038	protein_coding	0	0	0	13	0	0	0	1	9	0	0	0	0	0	0	0	0	3
mapk8a	ENSCHAG00000009439	ENSCHAT00000023479	protein_coding	0	0	0	13	0	0	0	1	9	0	0	0	0	0	0	0	0	3
mapk8a	ENSCHAG00000009439	ENSCHAT00000023500	protein_coding	0	0	0	13	0	0	0	1	9	0	0	0	0	0	0	0	0	3
mapk8a	ENSCHAG00000009439	ENSCHAT00000023599	protein_coding	0	0	0	13	0	0	0	1	9	0	0	0	0	0	0	0	0	3
mapk8a	ENSCHAG00000009439	ENSCHAT00000023664	protein_coding	0	0	0	13	0	0	0	1	9	0	0	0	0	0	0	0	0	3
mapk8a	ENSCHAG00000009439	ENSCHAT00000023728	protein_coding	0	0	0	13	0	0	0	1	9	0	0	0	0	0	0	0	0	3
mapk8a	ENSCHAG00000009439	ENSCHAT00000023772	protein_coding	0	0	0	13	0	0	0	1	9	0	0	0	0	0	0	0	0	3
mapk8a	ENSCHAG00000009439	ENSCHAT00000023921	protein_coding	0	0	0	13	0	0	0	1	9	0	0	0	0	0	0	0	0	3
mapk8a	ENSCHAG00000009439	ENSCHAT00000023971	protein_coding	0	0	0	13	0	0	0	1	9	0	0	0	0	0	0	0	0	3
mapk8a	ENSCHAG00000009439	ENSCHAT00000024009	protein_coding	0	0	0	11	0	0	0	1	6	0	0	0	0	0	0	0	0	4
marveld1	ENSCHAG00000009102	ENSCHAT00000019021	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
mcf2a	ENSCHAG00000016198	ENSCHAT00000036858	protein_coding	0	1	0	15	0	0	1	1	10	0	0	0	0	0	0	0	1	3
mcf2a	ENSCHAG00000016198	ENSCHAT00000036887	protein_coding	0	1	0	15	0	0	1	1	10	0	0	0	0	0	0	0	1	3
mcf2a	ENSCHAG00000016198	ENSCHAT00000037019	protein_coding	0	0	0	15	0	0	0	2	10	0	0	0	0	0	0	0	0	3
mcf2a	ENSCHAG00000016198	ENSCHAT00000037061	protein_coding	0	0	0	15	0	0	0	2	10	0	0	0	0	0	0	0	0	3
mcf2a	ENSCHAG00000016198	ENSCHAT00000037106	protein_coding	0	0	0	15	0	0	0	2	10	0	0	0	0	0	0	0	0	3
mcf2a	ENSCHAG00000016198	ENSCHAT00000037184	protein_coding	0	0	0	15	0	0	0	2	7	0	0	0	0	0	0	0	0	6
megf11	ENSCHAG00000000584	ENSCHAT00000003431	protein_coding	0	0	0	12	0	0	0	1	11	0	0	0	0	0	0	0	0	0
megf11	ENSCHAG00000000584	ENSCHAT00000003507	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0
megf11	ENSCHAG00000000584	ENSCHAT00000003652	protein_coding	0	0	0	12	0	0	0	1	11	0	0	0	0	0	0	0	0	0
megf11	ENSCHAG00000000584	ENSCHAT00000003828	protein_coding	0	0	0	12	0	0	0	1	11	0	0	0	0	0	0	0	0	0
megf11	ENSCHAG00000000584	ENSCHAT00000004038	protein_coding	0	0	0	12	0	0	0	1	11	0	0	0	0	0	0	0	0	0
megf11	ENSCHAG00000000584	ENSCHAT00000004144	protein_coding	0	0	0	8	0	0	0	1	7	0	0	0	0	0	0	0	0	0
meox2b	ENSCHAG00000006699	ENSCHAT00000013326	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
mier1a	ENSCHAG00000027168	ENSCHAT00000065462	protein_coding	0	1	0	13	0	0	0	1	5	0	0	0	0	0	0	0	1	7
mier1a	ENSCHAG00000027168	ENSCHAT00000065469	protein_coding	0	1	0	13	0	0	0	2	3	0	0	0	0	0	0	0	1	8
mknk1	ENSCHAG00000023200	ENSCHAT00000054685	protein_coding	0	0	1	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0
mknk1	ENSCHAG00000023200	ENSCHAT00000054712	protein_coding	0	0	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1
mknk1	ENSCHAG00000023200	ENSCHAT00000054727	protein_coding	0	0	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1
mknk1	ENSCHAG00000023200	ENSCHAT00000054735	protein_coding	0	0	1	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0
mnx2a	ENSCHAG00000021405	ENSCHAT00000049878	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
mob3c	ENSCHAG00000023261	ENSCHAT00000054757	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
mogat2	ENSCHAG00000017898	ENSCHAT00000041280	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
mrto4	ENSCHAG00000010790	ENSCHAT00000023433	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	6
mrto4	ENSCHAG00000010790	ENSCHAT00000023475	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	6
msx2b	ENSCHAG00000002919	ENSCHAT00000005005	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
mxra8a	ENSCHAG00000012742	ENSCHAT00000028492	protein_coding	0	0	0	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0
