chrom,start,end
5487,chr19,2700000,2800000
5488,chr19,2800000,2900000
5489,chr19,2900000,3000000
5490,chr19,3000000,3100000
5491,chr19,3100000,3200000
5492,chr19,3200000,3300000
5493,chr19,3300000,3400000
5494,chr19,3400000,3500000
5495,chr19,3500000,3600000
5496,chr19,3600000,3700000
5497,chr19,3700000,3800000
5498,chr19,3800000,3900000
5499,chr19,3900000,4000000
5500,chr19,4000000,4100000
5501,chr19,4100000,4200000
5502,chr19,4200000,4300000
5503,chr19,4300000,4400000
5504,chr19,4400000,4500000
5505,chr19,4500000,4600000
5506,chr19,4600000,4700000
5507,chr19,4700000,4800000
5508,chr19,4800000,4900000
5509,chr19,4900000,5000000
5510,chr19,5000000,5100000
5511,chr19,5100000,5200000
5512,chr19,5200000,5300000
5513,chr19,5300000,5400000
5514,chr19,5400000,5500000
5515,chr19,5500000,5600000
5516,chr19,5600000,5700000
5517,chr19,5700000,5800000
5518,chr19,5800000,5900000
5519,chr19,5900000,6000000
5520,chr19,6000000,6100000
5521,chr19,6100000,6200000
5522,chr19,6200000,6300000
5523,chr19,6300000,6400000
5524,chr19,6400000,6500000
5525,chr19,6500000,6600000
5526,chr19,6600000,6700000
5527,chr19,6700000,6800000
5528,chr19,6800000,6900000
5529,chr19,6900000,7000000
5530,chr19,7000000,7100000
5531,chr19,7100000,7200000
5532,chr19,7200000,7300000
5533,chr19,7300000,7400000
5534,chr19,7400000,7500000
5535,chr19,7500000,7600000
5536,chr19,7600000,7700000
5537,chr19,7700000,7800000
5538,chr19,7800000,7900000
5539,chr19,7900000,8000000
5540,chr19,8000000,8100000
5541,chr19,8100000,8200000
5542,chr19,8200000,8300000
5543,chr19,8300000,8400000
5544,chr19,8400000,8500000
5545,chr19,8500000,8600000
5546,chr19,8600000,8700000
5547,chr19,8700000,8800000
5548,chr19,8800000,8900000
5549,chr19,8900000,9000000
5550,chr19,9000000,9100000
5551,chr19,9100000,9200000
5552,chr19,9200000,9300000
5553,chr19,9300000,9400000
5554,chr19,9400000,9500000
5555,chr19,9500000,9600000
5556,chr19,9600000,9700000
5557,chr19,9700000,9800000
5558,chr19,9800000,9900000
5559,chr19,9900000,10000000
5560,chr19,10000000,10100000
5561,chr19,10100000,10200000
5562,chr19,10200000,10300000
5563,chr19,10300000,10400000
5564,chr19,10400000,10500000
5565,chr19,10500000,10600000
5566,chr19,10600000,10700000
5567,chr19,10700000,10800000
5568,chr19,10800000,10900000
5569,chr19,10900000,11000000
5570,chr19,11000000,11100000
5571,chr19,11100000,11200000
5572,chr19,11200000,11300000
5573,chr19,11300000,11400000
5574,chr19,11400000,11500000
5575,chr19,11500000,11600000
5576,chr19,11600000,11700000
5577,chr19,11700000,11800000
5578,chr19,11800000,11900000
5579,chr19,11900000,12000000
5580,chr19,12000000,12100000
5581,chr19,12100000,12200000
5582,chr19,12200000,12300000
5583,chr19,12300000,12400000
5584,chr19,12400000,12500000
5585,chr19,12500000,12600000
5586,chr19,12600000,12700000
5587,chr19,12700000,12800000
5588,chr19,12800000,12900000
5589,chr19,12900000,13000000
5590,chr19,13000000,13100000
5591,chr19,13100000,13200000
5592,chr19,13200000,13300000
5593,chr19,13300000,13400000
5594,chr19,13400000,13500000
5595,chr19,13500000,13600000
5596,chr19,13600000,13700000
5597,chr19,13700000,13800000
5598,chr19,13800000,13900000
5599,chr19,13900000,14000000
5600,chr19,14000000,14100000
5601,chr19,14100000,14200000
5602,chr19,14200000,14300000
5603,chr19,14300000,14400000
5604,chr19,14400000,14500000
5605,chr19,14500000,14600000
5606,chr19,14600000,14700000
5607,chr19,14700000,14800000
5608,chr19,14800000,14900000
5609,chr19,14900000,15000000
5610,chr19,15000000,15100000
5611,chr19,15100000,15200000
5612,chr19,15200000,15300000
5613,chr19,15300000,15400000
5614,chr19,15400000,15500000
5615,chr19,15500000,15600000
5616,chr19,15600000,15700000
5617,chr19,15700000,15800000
5618,chr19,15800000,15900000
5619,chr19,15900000,16000000
5620,chr19,16000000,16100000
5621,chr19,16100000,16200000
5622,chr19,16200000,16300000
5623,chr19,16300000,16400000
5624,chr19,16400000,16500000
5625,chr19,16500000,16600000
5626,chr19,16600000,16700000
5627,chr19,16700000,16800000
5628,chr19,16800000,16900000
5629,chr19,16900000,17000000
5630,chr19,17000000,17100000
5631,chr19,17100000,17200000
5632,chr19,17200000,17300000
5633,chr19,17300000,17400000
5634,chr19,17400000,17500000
5635,chr19,17500000,17600000
5636,chr19,17600000,17700000
5637,chr19,17700000,17800000
5638,chr19,17800000,17900000
5639,chr19,17900000,18000000
5640,chr19,18000000,18100000
5641,chr19,18100000,18200000
5642,chr19,18200000,18300000
5643,chr19,18300000,18400000
5644,chr19,18400000,18500000
5645,chr19,18500000,18600000
5646,chr19,18600000,18700000
5647,chr19,18700000,18800000
5648,chr19,18800000,18900000
5649,chr19,18900000,19000000
5650,chr19,19000000,19100000
5651,chr19,19100000,19200000
5652,chr19,19200000,19300000
5653,chr19,19300000,19400000
5654,chr19,19400000,19500000
5655,chr19,19500000,19600000
5656,chr19,19600000,19700000
5657,chr19,19700000,19800000
5658,chr19,19800000,19900000
5659,chr19,19900000,20000000
5660,chr19,20000000,20100000
5661,chr19,20100000,20200000
5662,chr19,20200000,20300000
5663,chr19,20300000,20400000
5664,chr19,20400000,20500000
5665,chr19,20500000,20600000
5666,chr19,20600000,20700000
5667,chr19,20700000,20800000
5668,chr19,20800000,20900000
5669,chr19,20900000,21000000
5670,chr19,21000000,21100000
5671,chr19,21100000,21200000
5672,chr19,21200000,21300000
5673,chr19,21300000,21400000
5674,chr19,21400000,21500000
5675,chr19,21500000,21600000
5676,chr19,21600000,21700000
5677,chr19,21700000,21800000
5678,chr19,21800000,21900000
5679,chr19,21900000,22000000
5680,chr19,22000000,22100000
5681,chr19,22100000,22200000
5682,chr19,22200000,22300000
5683,chr19,22300000,22400000
5684,chr19,22400000,22500000
5685,chr19,22500000,22600000
5686,chr19,22600000,22700000
5687,chr19,22700000,22800000
5688,chr19,22800000,22900000
5689,chr19,22900000,23000000
5690,chr19,23000000,23100000
5691,chr19,23100000,23200000
5692,chr19,23200000,23300000
5693,chr19,23300000,23400000
5694,chr19,23400000,23500000
5695,chr19,23500000,23600000
5696,chr19,23600000,23700000
5697,chr19,23700000,23800000
5698,chr19,23800000,23900000
5699,chr19,23900000,24000000
5700,chr19,24000000,24100000
5701,chr19,24100000,24200000
5702,chr19,24200000,24300000
5703,chr19,24300000,24400000
5704,chr19,24400000,24500000
5705,chr19,24500000,24600000
5706,chr19,24600000,24700000
5707,chr19,24700000,24800000
5708,chr19,24800000,24900000
5709,chr19,24900000,25000000
5710,chr19,25000000,25100000
5711,chr19,25100000,25200000
5712,chr19,25200000,25300000
5713,chr19,25300000,25400000
5714,chr19,25400000,25500000
5715,chr19,25500000,25600000
5716,chr19,25600000,25700000
5717,chr19,25700000,25800000
5718,chr19,25800000,25900000
5719,chr19,25900000,26000000
5720,chr19,26000000,26100000
5721,chr19,26100000,26200000
5722,chr19,26200000,26300000
5723,chr19,26300000,26400000
5724,chr19,26400000,26500000
5725,chr19,26500000,26600000
5726,chr19,26600000,26700000
5727,chr19,26700000,26800000
5728,chr19,26800000,26900000
5729,chr19,26900000,27000000
5730,chr19,27000000,27100000
5731,chr20,0,100000
5732,chr20,100000,200000
5733,chr20,200000,300000
5734,chr20,300000,400000
5735,chr20,400000,500000
5736,chr20,500000,600000
5737,chr20,600000,700000
5738,chr20,700000,800000
5739,chr20,800000,900000
5740,chr20,900000,1000000
5741,chr20,1000000,1100000
5742,chr20,1100000,1200000
5743,chr20,1200000,1300000
5744,chr20,1300000,1400000
5745,chr20,1400000,1500000
5746,chr20,1500000,1600000
5747,chr20,1600000,1700000
5748,chr20,1700000,1800000
5749,chr20,1800000,1900000
5750,chr20,1900000,2000000
5751,chr20,2000000,2100000
5752,chr20,2100000,2200000
5753,chr20,2200000,2300000
5754,chr20,2300000,2400000
5755,chr20,2400000,2500000
5756,chr20,2500000,2600000
5757,chr20,2600000,2700000
5758,chr20,2700000,2800000
5759,chr20,2800000,2900000
5760,chr20,2900000,3000000
5761,chr20,3000000,3100000
5762,chr20,3100000,3200000
5763,chr20,3200000,3300000
5764,chr20,3300000,3400000
5765,chr20,3400000,3500000
5766,chr20,3500000,3600000
5767,chr20,3600000,3700000
5768,chr20,3700000,3800000
5769,chr20,3800000,3900000
5770,chr20,3900000,4000000
5771,chr20,4000000,4100000
5772,chr20,4100000,4200000
5773,chr20,4200000,4300000
5774,chr20,4300000,4400000
5775,chr20,4400000,4500000
5776,chr20,4500000,4600000
5777,chr20,4600000,4700000
5778,chr20,4700000,4800000
5779,chr20,4800000,4900000
5780,chr20,4900000,5000000
5781,chr20,5000000,5100000
5782,chr20,5100000,5200000
5783,chr20,5200000,5300000
5784,chr20,5300000,5400000
5785,chr20,5400000,5500000
5786,chr20,5500000,5600000
5787,chr20,5600000,5700000
5788,chr20,5700000,5800000
5789,chr20,5800000,5900000
5790,chr20,5900000,6000000
5791,chr20,6000000,6100000
5792,chr20,6100000,6200000
5793,chr20,6200000,6300000
5794,chr20,6300000,6400000
5795,chr20,6400000,6500000
5796,chr20,6500000,6600000
5797,chr20,6600000,6700000
5798,chr20,6700000,6800000
5799,chr20,6800000,6900000
5800,chr20,6900000,7000000
5801,chr20,7000000,7100000
5802,chr20,7100000,7200000
5803,chr20,7200000,7300000
5804,chr20,7300000,7400000
5805,chr20,7400000,7500000
5806,chr20,7500000,7600000
5807,chr20,7600000,7700000
5808,chr20,7700000,7800000
5809,chr20,7800000,7900000
5810,chr20,7900000,8000000
5811,chr20,8000000,8100000
5812,chr20,8100000,8200000
5813,chr20,8200000,8300000
5814,chr20,8300000,8400000
5815,chr20,8400000,8500000
5816,chr20,8500000,8600000
5817,chr20,8600000,8700000
5818,chr20,8700000,8800000
5819,chr20,8800000,8900000
5820,chr20,8900000,9000000
5821,chr20,9000000,9100000
5822,chr20,9100000,9200000
5823,chr20,9200000,9300000
5824,chr20,9300000,9400000
5825,chr20,9400000,9500000
5826,chr20,9500000,9600000
5827,chr20,9600000,9700000
5828,chr20,9700000,9800000
5829,chr20,9800000,9900000
5830,chr20,9900000,10000000
5831,chr20,10000000,10100000
5832,chr20,10100000,10200000
5833,chr20,10200000,10300000
5834,chr20,10300000,10400000
5835,chr20,10400000,10500000
5836,chr20,10500000,10600000
5837,chr20,10600000,10700000
5838,chr20,10700000,10800000
5839,chr20,10800000,10900000
5840,chr20,10900000,11000000
5841,chr20,11000000,11100000
5842,chr20,11100000,11200000
5843,chr20,11200000,11300000
5844,chr20,11300000,11400000
5845,chr20,11400000,11500000
5846,chr20,11500000,11600000
5847,chr20,11600000,11700000
5848,chr20,11700000,11800000
5849,chr20,11800000,11900000
5850,chr20,11900000,12000000
5851,chr20,12000000,12100000
5852,chr20,12100000,12200000
5853,chr20,12200000,12300000
5854,chr20,12300000,12400000
5855,chr20,12400000,12500000
5856,chr20,12500000,12600000
5857,chr20,12600000,12700000
5858,chr20,12700000,12800000
5859,chr20,12800000,12900000
5860,chr20,12900000,13000000
5861,chr20,13000000,13100000
5862,chr20,13100000,13200000
5863,chr20,13200000,13300000
5864,chr20,13300000,13400000
5865,chr20,13400000,13500000
5866,chr20,13500000,13600000
5867,chr20,13600000,13700000
5868,chr20,13700000,13800000
5869,chr20,13800000,13900000
5870,chr20,13900000,14000000
5871,chr20,14000000,14100000
5872,chr20,14100000,14200000
5873,chr20,14200000,14300000
5874,chr20,14300000,14400000
5875,chr20,14400000,14500000
5876,chr20,14500000,14600000
5877,chr20,14600000,14700000
5878,chr20,14700000,14800000
5879,chr20,14800000,14900000
5880,chr20,14900000,15000000
5881,chr20,15000000,15100000
5882,chr20,15100000,15200000
5883,chr20,15200000,15300000
5884,chr20,15300000,15400000
5885,chr20,15400000,15500000
5886,chr20,15500000,15600000
5887,chr20,15600000,15700000
5888,chr20,15700000,15800000
5889,chr20,15800000,15900000
5890,chr20,15900000,16000000
5891,chr20,16000000,16100000
5892,chr20,16100000,16200000
5893,chr20,16200000,16300000
5894,chr20,16300000,16400000
5895,chr20,16400000,16500000
5896,chr20,16500000,16600000
5897,chr20,16600000,16700000
5898,chr20,16700000,16800000
5899,chr20,16800000,16900000
5900,chr20,16900000,17000000
5901,chr20,17000000,17100000
5902,chr20,17100000,17200000
5903,chr20,17200000,17300000
5904,chr20,17300000,17400000
5905,chr20,17400000,17500000
5906,chr20,17500000,17600000
5907,chr20,17600000,17700000
5908,chr20,17700000,17800000
5909,chr20,17800000,17900000
5910,chr20,17900000,18000000
5911,chr20,18000000,18100000
5912,chr20,18100000,18200000
5913,chr20,18200000,18300000
5914,chr20,18300000,18400000
5915,chr20,18400000,18500000
5916,chr20,18500000,18600000
5917,chr20,18600000,18700000
5918,chr20,18700000,18800000
5919,chr20,18800000,18900000
5920,chr20,18900000,19000000
5921,chr20,19000000,19100000
5922,chr20,19100000,19200000
5923,chr20,19200000,19300000
5924,chr20,19300000,19400000
5925,chr20,19400000,19500000
5926,chr20,19500000,19600000
5927,chr20,19600000,19700000
5928,chr20,19700000,19800000
5929,chr20,19800000,19900000
5930,chr20,19900000,20000000
5931,chr20,20000000,20100000
5932,chr20,20100000,20200000
5933,chr20,20200000,20300000
5934,chr20,20300000,20400000
5935,chr20,20400000,20500000
5936,chr20,20500000,20600000
5937,chr20,20600000,20700000
5938,chr20,20700000,20800000
5939,chr20,20800000,20900000
5940,chr20,20900000,21000000
5941,chr20,21000000,21100000
5942,chr20,21100000,21200000
5943,chr20,21200000,21300000
5944,chr20,21300000,21400000
5945,chr20,21400000,21500000
5946,chr20,21500000,21600000
5947,chr20,21600000,21700000
5948,chr20,21700000,21800000
5949,chr20,21800000,21900000
5950,chr20,21900000,22000000
5951,chr20,22000000,22100000
5952,chr20,22100000,22200000
5953,chr20,22200000,22300000
5954,chr20,22300000,22400000
5955,chr20,22400000,22500000
5956,chr20,22500000,22600000
5957,chr20,22600000,22700000
5958,chr20,22700000,22800000
5959,chr20,22800000,22900000
5960,chr20,22900000,23000000
5961,chr20,23000000,23100000
5962,chr20,23100000,23200000
5963,chr20,23200000,23300000
5964,chr20,23300000,23400000
5965,chr20,23400000,23500000
5966,chr20,23500000,23600000
5967,chr20,23600000,23700000
5968,chr20,23700000,23800000
5969,chr20,23800000,23900000
5970,chr20,23900000,24000000
5971,chr20,24000000,24100000
5972,chr20,24100000,24200000
5973,chr20,24200000,24300000
5974,chr20,24300000,24400000
5975,chr20,24400000,24500000
5976,chr20,24500000,24600000
5977,chr20,24600000,24700000
5978,chr20,24700000,24800000
5979,chr20,24800000,24900000
5980,chr20,24900000,25000000
5981,chr20,25000000,25100000
5982,chr20,25100000,25200000
5983,chr20,25200000,25300000
5984,chr20,25300000,25400000
5985,chr20,25400000,25500000
5986,chr20,25500000,25600000
5987,chr20,25600000,25700000
5988,chr20,25700000,25800000
5989,chr20,25800000,25900000
5990,chr20,25900000,26000000
5991,chr20,26000000,26100000
5992,chr20,26100000,26200000
5993,chr20,26200000,26300000
5994,chr20,26300000,26400000
5995,chr20,26400000,26500000
5996,chr20,26500000,26600000
5997,chr21,0,100000
5998,chr21,100000,200000
5999,chr21,200000,300000
6000,chr21,300000,400000
6001,chr21,400000,500000
6002,chr21,500000,600000
6003,chr21,600000,700000
6004,chr21,700000,800000
6005,chr21,800000,900000
6006,chr21,900000,1000000
6007,chr21,1000000,1100000
6008,chr21,1100000,1200000
6009,chr21,1200000,1300000
6010,chr21,1300000,1400000
6011,chr21,1400000,1500000
6012,chr21,1500000,1600000
6013,chr21,1600000,1700000
6014,chr21,1700000,1800000
6015,chr21,1800000,1900000
6016,chr21,1900000,2000000
6017,chr21,2000000,2100000
6018,chr21,2100000,2200000
6019,chr21,2200000,2300000
6020,chr21,2300000,2400000
6021,chr21,2400000,2500000
6022,chr21,2500000,2600000
6023,chr21,2600000,2700000
6024,chr21,2700000,2800000
6025,chr21,2800000,2900000
6026,chr21,2900000,3000000
6027,chr21,3000000,3100000
6028,chr21,3100000,3200000
6029,chr21,3200000,3300000
6030,chr21,3300000,3400000
6031,chr21,3400000,3500000
6032,chr21,3500000,3600000
6033,chr21,3600000,3700000
6034,chr21,3700000,3800000
6035,chr21,3800000,3900000
6036,chr21,3900000,4000000
6037,chr21,4000000,4100000
6038,chr21,4100000,4200000
6039,chr21,4200000,4300000
6040,chr21,4300000,4400000
6041,chr21,4400000,4500000
6042,chr21,4500000,4600000
6043,chr21,4600000,4700000
6044,chr21,4700000,4800000
6045,chr21,4800000,4900000
6046,chr21,4900000,5000000
6047,chr21,5000000,5100000
6048,chr21,5100000,5200000
6049,chr21,5200000,5300000
6050,chr21,5300000,5400000
6051,chr21,5400000,5500000
6052,chr21,5500000,5600000
6053,chr21,5600000,5700000
6054,chr21,5700000,5800000
6055,chr21,5800000,5900000
6056,chr21,5900000,6000000
6057,chr21,6000000,6100000
6058,chr21,6100000,6200000
6059,chr21,6200000,6300000
6060,chr21,6300000,6400000
6061,chr21,6400000,6500000
6062,chr21,6500000,6600000
6063,chr21,6600000,6700000
6064,chr21,6700000,6800000
6065,chr21,6800000,6900000
6066,chr21,6900000,7000000
6067,chr21,7000000,7100000
6068,chr21,7100000,7200000
6069,chr21,7200000,7300000
6070,chr21,7300000,7400000
6071,chr21,7400000,7500000
6072,chr21,7500000,7600000
6073,chr21,7600000,7700000
6074,chr21,7700000,7800000
6075,chr21,7800000,7900000
6076,chr21,7900000,8000000
6077,chr21,8000000,8100000
6078,chr21,8100000,8200000
6079,chr21,8200000,8300000
6080,chr21,8300000,8400000
6081,chr21,8400000,8500000
6082,chr21,8500000,8600000
6083,chr21,8600000,8700000
6084,chr21,8700000,8800000
6085,chr21,8800000,8900000
6086,chr21,8900000,9000000
6087,chr21,9000000,9100000
6088,chr21,9100000,9200000
6089,chr21,9200000,9300000
6090,chr21,9300000,9400000
6091,chr21,9400000,9500000
6092,chr21,9500000,9600000
6093,chr21,9600000,9700000
6094,chr21,9700000,9800000
6095,chr21,9800000,9900000
6096,chr21,9900000,10000000
6097,chr21,10000000,10100000
6098,chr21,10100000,10200000
6099,chr21,10200000,10300000
6100,chr21,10300000,10400000
6101,chr21,10400000,10500000
6102,chr21,10500000,10600000
6103,chr21,10600000,10700000
6104,chr21,10700000,10800000
6105,chr21,10800000,10900000
6106,chr21,10900000,11000000
6107,chr21,11000000,11100000
6108,chr21,11100000,11200000
6109,chr21,11200000,11300000
6110,chr21,11300000,11400000
6111,chr21,11400000,11500000
6112,chr21,11500000,11600000
6113,chr21,11600000,11700000
6114,chr21,11700000,11800000
6115,chr21,11800000,11900000
6116,chr21,11900000,12000000
6117,chr21,12000000,12100000
6118,chr21,12100000,12200000
6119,chr21,12200000,12300000
6120,chr21,12300000,12400000
6121,chr21,12400000,12500000
6122,chr21,12500000,12600000
6123,chr21,12600000,12700000
6124,chr21,12700000,12800000
6125,chr21,12800000,12900000
6126,chr21,12900000,13000000
6127,chr21,13000000,13100000
6128,chr21,13100000,13200000
6129,chr21,13200000,13300000
6130,chr21,13300000,13400000
6131,chr21,13400000,13500000
6132,chr21,13500000,13600000
6133,chr21,13600000,13700000
6134,chr21,13700000,13800000
6135,chr21,13800000,13900000
6136,chr21,13900000,14000000
6137,chr21,14000000,14100000
6138,chr21,14100000,14200000
6139,chr21,14200000,14300000
6140,chr21,14300000,14400000
6141,chr21,14400000,14500000
6142,chr21,14500000,14600000
6143,chr21,14600000,14700000
6144,chr21,14700000,14800000
6145,chr21,14800000,14900000
6146,chr21,14900000,15000000
6147,chr21,15000000,15100000
6148,chr21,15100000,15200000
6149,chr21,15200000,15300000
6150,chr21,15300000,15400000
6151,chr21,15400000,15500000
6152,chr21,15500000,15600000
6153,chr21,15600000,15700000
6154,chr21,15700000,15800000
6155,chr21,15800000,15900000
6156,chr21,15900000,16000000
6157,chr21,16000000,16100000
6158,chr21,16100000,16200000
6159,chr21,16200000,16300000
6160,chr21,16300000,16400000
6161,chr21,16400000,16500000
6162,chr21,16500000,16600000
6163,chr21,16600000,16700000
6164,chr21,16700000,16800000
6165,chr21,16800000,16900000
6166,chr21,16900000,17000000
6167,chr21,17000000,17100000
6168,chr21,17100000,17200000
6169,chr21,17200000,17300000
6170,chr21,17300000,17400000
6171,chr21,17400000,17500000
6172,chr21,17500000,17600000
6173,chr21,17600000,17700000
6174,chr21,17700000,17800000
6175,chr21,17800000,17900000
6176,chr21,17900000,18000000
6177,chr21,18000000,18100000
6178,chr21,18100000,18200000
6179,chr21,18200000,18300000
6180,chr21,18300000,18400000
6181,chr21,18400000,18500000
6182,chr21,18500000,18600000
6183,chr21,18600000,18700000
6184,chr21,18700000,18800000
6185,chr21,18800000,18900000
6186,chr21,18900000,19000000
6187,chr21,19000000,19100000
6188,chr21,19100000,19200000
6189,chr21,19200000,19300000
6190,chr21,19300000,19400000
6191,chr21,19400000,19500000
6192,chr21,19500000,19600000
6193,chr21,19600000,19700000
6194,chr21,19700000,19800000
6195,chr21,19800000,19900000
6196,chr21,19900000,20000000
6197,chr21,20000000,20100000
6198,chr21,20100000,20200000
6199,chr21,20200000,20300000
6200,chr21,20300000,20400000
6201,chr21,20400000,20500000
6202,chr21,20500000,20600000
6203,chr21,20600000,20700000
6204,chr21,20700000,20800000
6205,chr21,20800000,20900000
6206,chr21,20900000,21000000
6207,chr21,21000000,21100000
6208,chr21,21100000,21200000
6209,chr21,21200000,21300000
6210,chr21,21300000,21400000
6211,chr21,21400000,21500000
6212,chr21,21500000,21600000
6213,chr21,21600000,21700000
6214,chr21,21700000,21800000
6215,chr21,21800000,21900000
6216,chr21,21900000,22000000
6217,chr21,22000000,22100000
6218,chr21,22100000,22200000
6219,chr21,22200000,22300000
6220,chr21,22300000,22400000
6221,chr21,22400000,22500000
6222,chr21,22500000,22600000
6223,chr21,22600000,22700000
6224,chr21,22700000,22800000
6225,chr21,22800000,22900000
6226,chr21,22900000,23000000
6227,chr21,23000000,23100000
6228,chr21,23100000,23200000
6229,chr21,23200000,23300000
6230,chr21,23300000,23400000
6231,chr21,23400000,23500000
6232,chr21,23500000,23600000
6233,chr21,23600000,23700000
6234,chr21,23700000,23800000
6235,chr21,23800000,23900000
6236,chr21,23900000,24000000
6237,chr21,24000000,24100000
6238,chr21,24100000,24200000
6239,chr21,24200000,24300000
6240,chr21,24300000,24400000
6241,chr21,24400000,24500000
6242,chr21,24500000,24600000
6243,chr21,24600000,24700000
6244,chr21,24700000,24800000
6245,chr21,24800000,24900000
6246,chr21,24900000,25000000
6247,chr21,25000000,25100000
6248,chr21,25100000,25200000
6249,chr21,25200000,25300000
6250,chr21,25300000,25400000
6251,chr21,25400000,25500000
6252,chr21,25500000,25600000
6253,chr21,25600000,25700000
6254,chr21,25700000,25800000
6255,chr21,25800000,25900000
6256,chr21,25900000,26000000
6257,chr21,26000000,26100000
6258,chr21,26100000,26200000
6259,chr21,26200000,26300000
6260,chr21,26300000,26400000
6261,chr22,0,100000
6262,chr22,100000,200000
6263,chr22,200000,300000
6264,chr22,300000,400000
6265,chr22,400000,500000
6266,chr22,500000,600000
6267,chr22,600000,700000
6268,chr22,700000,800000
6269,chr22,800000,900000
6270,chr22,900000,1000000
6271,chr22,1000000,1100000
6272,chr22,1100000,1200000
6273,chr22,1200000,1300000
6274,chr22,1300000,1400000
6275,chr22,1400000,1500000
6276,chr22,1500000,1600000
6277,chr22,1600000,1700000
6278,chr22,1700000,1800000
6279,chr22,1800000,1900000
6280,chr22,1900000,2000000
6281,chr22,2000000,2100000
6282,chr22,2100000,2200000
6283,chr22,2200000,2300000
6284,chr22,2300000,2400000
6285,chr22,2400000,2500000
6286,chr22,2500000,2600000
6287,chr22,2600000,2700000
6288,chr22,2700000,2800000
6289,chr22,2800000,2900000
6290,chr22,2900000,3000000
6291,chr22,3000000,3100000
6292,chr22,3100000,3200000
6293,chr22,3200000,3300000
6294,chr22,3300000,3400000
6295,chr22,3400000,3500000
6296,chr22,3500000,3600000
6297,chr22,3600000,3700000
6298,chr22,3700000,3800000
6299,chr22,3800000,3900000
6300,chr22,3900000,4000000
6301,chr22,4000000,4100000
6302,chr22,4100000,4200000
6303,chr22,4200000,4300000
6304,chr22,4300000,4400000
6305,chr22,4400000,4500000
6306,chr22,4500000,4600000
6307,chr22,4600000,4700000
6308,chr22,4700000,4800000
6309,chr22,4800000,4900000
6310,chr22,4900000,5000000
6311,chr22,5000000,5100000
6312,chr22,5100000,5200000
6313,chr22,5200000,5300000
6314,chr22,5300000,5400000
6315,chr22,5400000,5500000
6316,chr22,5500000,5600000
6317,chr22,5600000,5700000
6318,chr22,5700000,5800000
6319,chr22,5800000,5900000
6320,chr22,5900000,6000000
6321,chr22,6000000,6100000
6322,chr22,6100000,6200000
6323,chr22,6200000,6300000
6324,chr22,6300000,6400000
6325,chr22,6400000,6500000
6326,chr22,6500000,6600000
6327,chr22,6600000,6700000
6328,chr22,6700000,6800000
6329,chr22,6800000,6900000
6330,chr22,6900000,7000000
6331,chr22,7000000,7100000
6332,chr22,7100000,7200000
6333,chr22,7200000,7300000
6334,chr22,7300000,7400000
6335,chr22,7400000,7500000
6336,chr22,7500000,7600000
6337,chr22,7600000,7700000
6338,chr22,7700000,7800000
6339,chr22,7800000,7900000
6340,chr22,7900000,8000000
6341,chr22,8000000,8100000
6342,chr22,8100000,8200000
6343,chr22,8200000,8300000
6344,chr22,8300000,8400000
6345,chr22,8400000,8500000
6346,chr22,8500000,8600000
6347,chr22,8600000,8700000
6348,chr22,8700000,8800000
6349,chr22,8800000,8900000
6350,chr22,8900000,9000000
6351,chr22,9000000,9100000
6352,chr22,9100000,9200000
6353,chr22,9200000,9300000
6354,chr22,9300000,9400000
6355,chr22,9400000,9500000
6356,chr22,9500000,9600000
6357,chr22,9600000,9700000
6358,chr22,9700000,9800000
6359,chr22,9800000,9900000
6360,chr22,9900000,10000000
6361,chr22,10000000,10100000
6362,chr22,10100000,10200000
6363,chr22,10200000,10300000
6364,chr22,10300000,10400000
6365,chr22,10400000,10500000
6366,chr22,10500000,10600000
6367,chr22,10600000,10700000
6368,chr22,10700000,10800000
6369,chr22,10800000,10900000
6370,chr22,10900000,11000000
6371,chr22,11000000,11100000
6372,chr22,11100000,11200000
6373,chr22,11200000,11300000
6374,chr22,11300000,11400000
6375,chr22,11400000,11500000
6376,chr22,11500000,11600000
6377,chr22,11600000,11700000
6378,chr22,11700000,11800000
6379,chr22,11800000,11900000
6380,chr22,11900000,12000000
6381,chr22,12000000,12100000
6382,chr22,12100000,12200000
6383,chr22,12200000,12300000
6384,chr22,12300000,12400000
6385,chr22,12400000,12500000
6386,chr22,12500000,12600000
6387,chr22,12600000,12700000
6388,chr22,12700000,12800000
6389,chr22,12800000,12900000
6390,chr22,12900000,13000000
6391,chr22,13000000,13100000
6392,chr22,13100000,13200000
6393,chr22,13200000,13300000
6394,chr22,13300000,13400000
6395,chr22,13400000,13500000
6396,chr22,13500000,13600000
6397,chr22,13600000,13700000
6398,chr22,13700000,13800000
6399,chr22,13800000,13900000
6400,chr22,13900000,14000000
6401,chr22,14000000,14100000
6402,chr22,14100000,14200000
6403,chr22,14200000,14300000
6404,chr22,14300000,14400000
6405,chr22,14400000,14500000
6406,chr22,14500000,14600000
6407,chr22,14600000,14700000
6408,chr22,14700000,14800000
6409,chr22,14800000,14900000
6410,chr22,14900000,15000000
6411,chr22,15000000,15100000
6412,chr22,15100000,15200000
6413,chr22,15200000,15300000
6414,chr22,15300000,15400000
6415,chr22,15400000,15500000
6416,chr22,15500000,15600000
6417,chr22,15600000,15700000
6418,chr22,15700000,15800000
6419,chr22,15800000,15900000
6420,chr22,15900000,16000000
6421,chr22,16000000,16100000
6422,chr22,16100000,16200000
